title,review_point,review_total,sub_category,address,contact_number,open_hours,Service options,Offerings,Dining options,Amenities,Atmosphere,Crowd,Payments,coordinate,link,Accessibility,regency,price_level,site,Planning,short_description,Highlights,check_in,From the business,metadata,Popular for,check_out,amenities
Warung Pecal Lelle Wong Solo,,,Restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Coffee | Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.6994186, 100.977782",https://www.google.com/maps/place/Warung+Pecal+Lelle+Wong+Solo/data=!4m7!3m6!1s0x2e2b227efd0aa403:0x29ceb294129813f9!8m2!3d-0.6994186!4d100.977782!16s%2Fg%2F11fsmnfq2_!19sChIJA6QK_X4iKy4R-ROYEpSyzik?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park, Sijunjung ,,,,,,,,,,,
Rumah Makan Simpang Raya,4.3,574 reviews,Padang restaurant,"29X5+4W9, Jl. Bundo Kanduang, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat ",phone:tel:075127300, 7AM to 8PM,No-contact delivery | Delivery | Takeaway | Dine-in,Coffee | Halal food | Kids' menu,Breakfast | Lunch | Dinner | Dessert,Good for kids | Toilets,Casual | Cosy,Groups,,"-0.9522, 100.3598483",https://www.google.com/maps/place/Rumah+Makan+Simpang+Raya/data=!4m7!3m6!1s0x2fd4b94f494cc1c7:0x78f20431f5aecd17!8m2!3d-0.9522!4d100.3598483!16s%2Fg%2F1hm50vtb2!19sChIJx8FMSU-51C8RF82u9TEE8ng?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet,  Padang,$$,,Accepts reservations,,,,,,,,
Ampera Uni Eti,5.0,3 reviews,Restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Coffee | Halal food,,Good for kids,Cosy,Groups,Cash only,"-0.6991993, 100.9776068",https://www.google.com/maps/place/Ampera+Uni+Eti/data=!4m7!3m6!1s0x2e2b227ee36ab01d:0xc929f08a28241eb7!8m2!3d-0.6991993!4d100.9776068!16s%2Fg%2F11hhys_7fq!19sChIJHbBq434iKy4Rtx4kKIrwKck?authuser=0&hl=en&rclk=1,, Sijunjung ,,,,,,,,,,,
Pagi sore Restaurant,4.3,842 reviews,Chicken restaurant,"Jl. Pondok No.143, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25134 ",phone:tel:075132490, 8AM to 9PM,No-contact delivery | Delivery | Takeaway | Dine-in,Coffee | Halal food,Breakfast | Lunch | Dinner,Good for kids | Toilets,Casual | Cosy,Groups,Debit cards,"-0.957381, 100.3610091",https://www.google.com/maps/place/Pagi+sore+Restaurant/data=!4m7!3m6!1s0x2fd4b95aa01162f3:0xc30cd4dd0439302f!8m2!3d-0.957381!4d100.3610091!16s%2Fg%2F1hm3qfpn5!19sChIJ82IRoFq51C8RLzA5BN3UDMM?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Padang,$$,,Accepts reservations,,,,,,,,
Ampera Putri Piliang,,,Restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Halal food,,Good for kids,Cosy,Groups,Cash only,"-0.6826172, 100.9665085",https://www.google.com/maps/place/Ampera+Putri+Piliang/data=!4m7!3m6!1s0x2e2b221320786c73:0x8e499ad6ecd40b0f!8m2!3d-0.6826172!4d100.9665085!16s%2Fg%2F11j30ypdm5!19sChIJc2x4IBMiKy4RDwvU7NaaSY4?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park, Sijunjung ,,,,,,,,,,,
Soto Windy & Nasi goreng,5.0,1 review,Breakfast restaurant,"3C4P+838, Jln sei Balangan, Bandar Buat, Kec. Lubuk Kilangan, Kota Padang, Sumatera Barat 25158 ",phone:tel:085206528787, 7AM to 7PM,Takeaway | Dine-in,Halal food,Breakfast,Good for kids,Casual | Cosy,,Cash only,"-0.9442115, 100.435217",https://www.google.com/maps/place/Soto+Windy+%26+Nasi+goreng/data=!4m7!3m6!1s0x2fd4b9de8b3cb647:0x116caa44393aa0be!8m2!3d-0.9442115!4d100.435217!16s%2Fg%2F11f5h2lqmw!19sChIJR7Y8i9651C8RvqA6OUSqbBE?authuser=0&hl=en&rclk=1,,  Padang,,,,,,,,,,,
"""Bakso Restaurant""",,,Restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.7304168, 100.9617012",https://www.google.com/maps/place/%22Bakso+Restaurant%22/data=!4m7!3m6!1s0x2e2b22b7633f02b9:0xf3e497b78a204dcc!8m2!3d-0.7304168!4d100.9617012!16s%2Fg%2F11jwswyh5m!19sChIJuQI_Y7ciKy4RzE0gireX5PM?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park, Sijunjung ,,,,,,,,,,,
Nasi Goreng Onang,,,Nasi goreng restaurant,"Jl. Tanah Sirah No.Kel, Tanah Sirah Piai Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25159 ",phone:tel:081266602939, 8AM to 10PM,Takeaway | Dine-in,Halal food,Dinner,Good for kids,Casual | Cosy,Groups,Cash only,"-0.953953, 100.4122422",https://www.google.com/maps/place/Nasi+Goreng+Onang/data=!4m7!3m6!1s0x2fd4b9386049723d:0x6dcb0428d2997949!8m2!3d-0.953953!4d100.4122422!16s%2Fg%2F11ghlwrtwr!19sChIJPXJJYDi51C8RSXmZ0igEy20?authuser=0&hl=en&rclk=1,,  Padang,,,,,,,,,,,
Warung Kafina,,,Restaurant,"Muaro, Sijunjung, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Coffee | Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.6660072, 100.946701",https://www.google.com/maps/place/Warung+Kafina/data=!4m7!3m6!1s0x2e2b22280af53cc5:0xa1d13b9658d1e94f!8m2!3d-0.6660072!4d100.946701!16s%2Fg%2F11jm0pmlvb!19sChIJxTz1CigiKy4RT-nRWJY70aE?authuser=0&hl=en&rclk=1,, Sijunjung ,,,,,,,,,,,
Sederhana Restaurant,4.5,"1,766 reviews",Padang restaurant,"Jl. Rasuna Said No.81A, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat ",phone:tel:0751447774, 8AM to 10PM,Outdoor seating | No-contact delivery | Delivery | Takeaway | Dine-in,Coffee | Halal food | Kids' menu,Breakfast | Brunch | Lunch | Dinner | Catering | Dessert,Good for kids | Toilets,Casual | Cosy,Groups,Debit cards,"-0.9306385, 100.3610073",https://www.google.com/maps/place/Sederhana+Restaurant/data=!4m7!3m6!1s0x2fd4b927d4d8b36d:0xff184b1deba4b689!8m2!3d-0.9306385!4d100.3610073!16s%2Fg%2F1hm31cw3g!19sChIJbbPY1Ce51C8Ribak6x1LGP8?authuser=0&hl=en&rclk=1,Wheelchair-accessible toilet | Wheelchair-accessible car park | Wheelchair-accessible seating,  Padang,$$,http://www.restoransederhana.id/,Accepts reservations,,Fast service,,,,,,
Sate Ayam & Daging,,,Satay restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,,Cash only,"-0.6799171, 100.9641014",https://www.google.com/maps/place/Sate+Ayam+%26+Daging/data=!4m7!3m6!1s0x2e2b2213f38751dd:0xeb270d33e7e29f0e!8m2!3d-0.6799171!4d100.9641014!16s%2Fg%2F11j8qf0nhl!19sChIJ3VGH8xMiKy4RDp_i5zMNJ-s?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park, Sijunjung ,,,,,,,,,,,
Soto Azizah,4.3,6 reviews,Soto ayam restaurant,"Jalan Simpang Piai no. 67 Kel, Cupak Tangah, Kec. Pauh, Kota Padang, Sumatera Barat 25158 ",phone:tel:085268202820, 9AM to 11PM,Takeaway | Dine-in,Halal food,Lunch,Good for kids,Casual | Cosy,,Cash only,"-0.9376235, 100.4335742",https://www.google.com/maps/place/Soto+Azizah/data=!4m7!3m6!1s0x2fd4b9d0a9d949e3:0xe16ccaac6642efe1!8m2!3d-0.9376235!4d100.4335742!16s%2Fg%2F11f5d8dksr!19sChIJ40nZqdC51C8R4e9CZqzKbOE?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Padang,,,,,,,Identifies as women-owned,,,,
Ampera Bang Arga,,,Restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.7004399, 100.9785668",https://www.google.com/maps/place/Ampera+Bang+Arga/data=!4m7!3m6!1s0x2e2b227fb001c54d:0xf1fd47c1a03fb935!8m2!3d-0.7004399!4d100.9785668!16s%2Fg%2F11fsr13nky!19sChIJTcUBsH8iKy4RNbk_oMFH_fE?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park, Sijunjung ,,,,,,,,,,,
Soto Padang Alby,5.0,4 reviews,Padang restaurant,"Bandar Buat, Lubuk Kilangan, Padang City, West Sumatra 25158 ",phone:tel:082392432525, 8AM to 9PM,Takeaway | Dine-in,Halal food,Lunch,Good for kids,Cosy,Groups,Cash only,"-0.9523045, 100.4203706",https://www.google.com/maps/place/Soto+Padang+Alby/data=!4m7!3m6!1s0x2fd4b9f4893213e1:0x833e73b4c07756b!8m2!3d-0.9523045!4d100.4203706!16s%2Fg%2F11fhryk3bh!19sChIJ4RMyifS51C8Ra3UHTDvnMwg?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible seating, Padang ,,,,,,,,,,,
Cerri Cafe,3.5,6 reviews,Restaurant,"Jl. Dipoenogoro No.111, Lalan, Kec. Lubuk Tarok, Kabupaten Sijunjung, Sumatera Barat 27562 ",phone:tel:082386633133, 8AM to 9PM,Takeaway | Dine-in,Coffee | Halal food | Kids' menu,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"-0.6698489, 100.9583929",https://www.google.com/maps/place/Cerri+Cafe/data=!4m7!3m6!1s0x2e2b23fc444a5fa5:0x6199699b8c4c4257!8m2!3d-0.6698489!4d100.9583929!16s%2Fg%2F11lx4vmw9c!19sChIJpV9KRPwjKy4RV0JMjJtpmWE?authuser=0&hl=en&rclk=1,,  Sijunjung,,,,,,,,,,,
Layanan Aqiqah Barokah Padang,4.5,6 reviews,Padang restaurant,"2CV7+HVH, Jl. Raya Kp. Baru, Kp. Baru Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25158 ",phone:tel:085364754243, 8AM to 6PM,Takeaway | Dine-in,Halal food,Lunch,,Cosy,,Cash only,"-0.9560659, 100.4147279",https://www.google.com/maps/place/Layanan+Aqiqah+Barokah+Padang/data=!4m7!3m6!1s0x2fd4b99285d80a01:0xfdfe99bde7cebaaa!8m2!3d-0.9560659!4d100.4147279!16s%2Fg%2F11gb3t4k3n!19sChIJAQrYhZK51C8RqrrO572Z_v0?authuser=0&hl=en&rclk=1,,  Padang,,,,,,,,,,,
RESTO BUK NOVI,,,Restaurant,"8XG6+C62, Jl. Dipoenogoro, Lalan, Kec. Lubuk Tarok, Kabupaten Sijunjung, Sumatera Barat 27562 ",phone:tel:082384848153, 9AM to 5PM,Takeaway | Dine-in,Coffee | Halal food,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"-0.673976, 100.9605125",https://www.google.com/maps/place/RESTO+BUK+NOVI/data=!4m7!3m6!1s0x2e2b23a95b178d73:0x5f83da1c6bf28480!8m2!3d-0.673976!4d100.9605125!16s%2Fg%2F11fkc_tgj1!19sChIJc40XW6kjKy4RgITyaxzag18?authuser=0&hl=en&rclk=1,,  Sijunjung,,,,,,,,,,,
Ampera BUKAN DIA,4.5,978 reviews,Padang restaurant,"Jl. Dr. Moh. Hatta kecamatan No.90, Kapala Koto, Kec. Pauh, Kota Padang, Sumatera Barat 25176 ",phone:tel:085208597046, 9AM to 9:30PM,No-contact delivery | Delivery | Takeaway | Dine-in,All you can eat | Coffee | Halal food | Late-night food,Lunch | Dinner,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"-0.9241388, 100.4427627",https://www.google.com/maps/place/Ampera+BUKAN+DIA/data=!4m7!3m6!1s0x2fd4b78125fe9765:0xb4176d42790c0d03!8m2!3d-0.9241388!4d100.4427627!16s%2Fg%2F11dxs1b1g2!19sChIJZZf-JYG31C8RAw0MeUJtF7Q?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Padang,$,,Accepts reservations,,,,,,,,
Ampera Saiyo,5.0,1 review,Restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Halal food,,,Cosy,,Cash only,"-0.7324853, 100.9656563",https://www.google.com/maps/place/Ampera+Saiyo/data=!4m7!3m6!1s0x2e2b22b0e264feaf:0xd2f04daac23c7132!8m2!3d-0.7324853!4d100.9656563!16s%2Fg%2F11k5t4kgr0!19sChIJr_5k4rAiKy4RMnE8wqpN8NI?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park, Sijunjung ,,,,,,,,,,,
Ampera Abi,,,Padang restaurant,"Jalan Dr M Hatta no 48, Kelurahan, Ps. Ambacang, Kec. Pauh, Kota Padang, Sumatera Barat 25152 ",phone:tel:081374161896, 8AM to 10PM,Takeaway | Dine-in,Coffee | Halal food,Lunch,Good for kids,Cosy,,Cash only,"-0.9314438, 100.4160753",https://www.google.com/maps/place/Ampera+Abi/data=!4m7!3m6!1s0x2fd4b995ca897755:0x377b2cd54b0888d5!8m2!3d-0.9314438!4d100.4160753!16s%2Fg%2F11g0hx_tms!19sChIJVXeJypW51C8R1YgIS9Usezc?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible seating,  Padang,,https://ampera-abi.business.site/,,,,,,,,,
Sate Ajo,4.0,1 review,Satay restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.6667716, 100.9547611",https://www.google.com/maps/place/Sate+Ajo/data=!4m7!3m6!1s0x2e2b2220fa613287:0x2579d1502c66226!8m2!3d-0.6667716!4d100.9547611!16s%2Fg%2F11j8ldj0g5!19sChIJhzJh-iAiKy4RJmLGAhWdVwI?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance, Sijunjung ,,,,,,,,,,,
Aifa restaurant,4.5,2 reviews,Diner,"3C9C+R24, Jl. Dr. Moh. Hatta, Binuang Kp. Dalam, Kec. Pauh, Kota Padang, Sumatera Barat 25162 ",phone:tel:081275980904, 8AM to 8PM,Takeaway | Dine-in,Coffee | Halal food,Lunch,,Casual | Cosy,,Cash only,"-0.9304969, 100.4200685",https://www.google.com/maps/place/Aifa+restaurant/data=!4m7!3m6!1s0x2fd4b90714e7d891:0xc377984a44b7c2ad!8m2!3d-0.9304969!4d100.4200685!16s%2Fg%2F11gj617f8z!19sChIJkdjnFAe51C8RrcK3REqYd8M?authuser=0&hl=en&rclk=1,,  Padang,,,,,,,,,,,
Seafood The Village,5.0,1 review,Seafood restaurant,"Perkampungan adat sijunjung No.12, Lalan, Kec. Lubuk Tarok, Kabupaten Sijunjung, Sumatera Barat 27562 ",, 10AM to 9PM,Outdoor seating | Takeaway | Dine-in,Coffee | Halal food,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,,"-0.7102715, 100.986527",https://www.google.com/maps/place/Seafood+The+Village/data=!4m7!3m6!1s0x2e2b19a6dbe5618b:0x4eebd47c136c77b9!8m2!3d-0.7102715!4d100.986527!16s%2Fg%2F11pzkf08sf!19sChIJi2Hl26YZKy4RuXdsE3zU604?authuser=0&hl=en&rclk=1,,  Sijunjung,,,,,,,,,,,
Ayam Bewok,,,Nasi restaurant,"Jl. DR. Moh. Hatta Ps. Baru, Binuang Kp. Dalam, Kec. Pauh, Kota Padang, Sumatera Barat 25161 ",phone:tel:081316653161, 11:30AM to 10PM,Kerbside pickup | No-contact delivery | Delivery | Drive-through | Takeaway | Dine-in,Halal food,Lunch,Good for kids,Casual | Cosy,Groups,Cash only,"-0.9301792, 100.4246468",https://www.google.com/maps/place/Ayam+Bewok/data=!4m7!3m6!1s0x2fd4b9c57e297fc3:0x6b1d29258c7d838f!8m2!3d-0.9301792!4d100.4246468!16s%2Fg%2F11t6hgztv_!19sChIJw38pfsW51C8Rj4N9jCUpHWs?authuser=0&hl=en&rclk=1,,  Padang,,,,,,,,,,,
Fast Food Restaurant,,,Fast food restaurant,"8WMX+G6J, Jl. Prof. M. Yamin, Muaro, Kecamaten Sijunjung, Kabupaten Sijunjung, Sumatera Barat 27562 ",,,Takeaway | Dine-in,Halal food,Lunch,Good for kids,Casual,Groups,Cash only,"-0.6661649, 100.948013",https://www.google.com/maps/place/Fast+Food+Restaurant/data=!4m7!3m6!1s0x2e2b2227ea7b1587:0x7b8747eccd9e6c94!8m2!3d-0.6661649!4d100.948013!16s%2Fg%2F11fsmnf07l!19sChIJhxV76iciKy4RlGyezexHh3s?authuser=0&hl=en&rclk=1,,  Sijunjung,,,,,,,,,,,
ampera sakato,4.0,56 reviews,Padang restaurant,"3CCH+3FW, Cupak Tangah, Pauh, Padang City, West Sumatra 25176 ",, 6AM to 10PM,Takeaway | Dine-in,Coffee | Halal food,Breakfast | Lunch | Dinner,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"-0.9297749, 100.4287174",https://www.google.com/maps/place/ampera+sakato/data=!4m7!3m6!1s0x2fd4b9d29c1aafdd:0x3e5a28b232942c9!8m2!3d-0.9297749!4d100.4287174!16s%2Fg%2F11f01tcqkn!19sChIJ3a8anNK51C8RyUIpI4ui5QM?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating, Padang ,$,,,,,,,,,,
RM Gang Surya,5.0,1 review,Restaurant,"7XXH+37J, Unnamed Road, Lalan, Kec. Lubuk Tarok, Kabupaten Sijunjung, Sumatera Barat 27562 ",, 5 to 9AM,Takeaway | Dine-in,Coffee | Halal food,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"-0.7022987, 100.978133",https://www.google.com/maps/place/RM+Gang+Surya/data=!4m7!3m6!1s0x2e2b237d2b278c27:0xec8c844ec78c0d13!8m2!3d-0.7022987!4d100.978133!16s%2Fg%2F11j6_fp0h9!19sChIJJ4wnK30jKy4REw2Mx06EjOw?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park,  Sijunjung,,,,,,,,,,,
Pecel Lele Sambal Nikmat,5.0,1 review,Pecel lele restaurant,"Jl. Rimbo Data No.Kel, Bandar Buat, Kec. Lubuk Kilangan, Kota Padang, Sumatera Barat 25158 ",phone:tel:082386996583, 9AM to 10PM,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.9519572, 100.4217024",https://www.google.com/maps/place/Pecel+Lele+Sambal+Nikmat/data=!4m7!3m6!1s0x2fd4b9260c0c072b:0x4f34449cb781620!8m2!3d-0.9519572!4d100.4217024!16s%2Fg%2F11g07sh_2j!19sChIJKwcMDCa51C8RIBZ4y0lE8wQ?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance,  Padang,,https://pecel-lele-sambal-nikmat.business.site/,,,,,,,,,
Ampera Edy,,,Restaurant,"8XM2+CQQ, Jl. Prof. M. Yamin, Lalan, Kec. Lubuk Tarok, Kabupaten Sijunjung, Sumatera Barat 27562 ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.6664024, 100.9519927",https://www.google.com/maps/place/Ampera+Edy/data=!4m7!3m6!1s0x2e2b222736c9a1eb:0xf0c3239f0baa1263!8m2!3d-0.6664024!4d100.9519927!16s%2Fg%2F11j8w1h51j!19sChIJ66HJNiciKy4RYxKqC58jw_A?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park,  Sijunjung,,,,,,,,,,,
Bofet Abang Adek,5.0,1 review,Nasi goreng restaurant,"Jl. Dr. Moh. Hatta No.Kel, Cupak Tangah, Kec. Pauh, Kota Padang, Sumatera Barat 25176 ",phone:tel:085374356558, 7AM to 8PM,Takeaway | Dine-in,Coffee | Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.9292238, 100.4268278",https://www.google.com/maps/place/Bofet+Abang+Adek/data=!4m7!3m6!1s0x2fd4b9cd3fc1f97b:0x396ea3ef32e6dbd9!8m2!3d-0.9292238!4d100.4268278!16s%2Fg%2F11gdzdxwj9!19sChIJe_nBP8251C8R2dvmMu-jbjk?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible seating,  Padang,,https://bofet-abang-adek.business.site/,,,,,,,,,
Sate Jaso Mande,5.0,1 review,Satay restaurant,"Lalan, Lubuk Tarok, Sijunjung Regency, West Sumatra ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.6786421, 100.9629063",https://www.google.com/maps/place/Sate+Jaso+Mande/data=!4m7!3m6!1s0x2e2b2216a679df09:0x5ed99fe0bba42617!8m2!3d-0.6786421!4d100.9629063!16s%2Fg%2F11k5t52z1c!19sChIJCd95phYiKy4RFyaku-Cf2V4?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park, Sijunjung ,,,,,,,,,,,
AMPERA INCIM NAN LAMO,4.5,13 reviews,Padang restaurant,"Jl. Tanah Sirah, Tanah Sirah Piai Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25159 ",phone:tel:081374091916, 10AM to 11PM,Takeaway | Dine-in,Coffee | Halal food,Lunch,Good for kids,Casual | Cosy,Groups,Cash only,"-0.9541664, 100.4104088",https://www.google.com/maps/place/AMPERA+INCIM+NAN+LAMO/data=!4m7!3m6!1s0x2fd4b9919e2c923d:0xeb43fbae565850d1!8m2!3d-0.9541664!4d100.4104088!16s%2Fg%2F11bw46nfd3!19sChIJPZIsnpG51C8R0VBYVq77Q-s?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance,  Padang,,http://ampera-incim-nan-lamo.business.site/,,,,,,,,,
Kedai Minuman Ibu,5.0,1 review,Indonesian restaurant,"Pasar Sijunjung Blok B No. 28, JL. Diponegoro, 27553, Lalan, Kecamaten Sijunjung, Kabupaten Sijunjung, Sumatera Barat 27562 ",phone:tel:082389918111,,Takeaway | Dine-in,Coffee | Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.70182, 100.979376",https://www.google.com/maps/place/Kedai+Minuman+Ibu/data=!4m7!3m6!1s0x2e2b227fe73fffa1:0xf681816a82fced9c!8m2!3d-0.70182!4d100.979376!16s%2Fg%2F11btmb0pzf!19sChIJof8_538iKy4RnO38gmqBgfY?authuser=0&hl=en&rclk=1,,  Sijunjung,,,,,,,,,,,
Nasi Goreng,,,Breakfast restaurant,"Jl. Dr. Moh. Hatta No.Kel, Ps. Ambacang, Kec. Kuranji, Kota Padang, Sumatera Barat 25176 ",phone:tel:081374355042, 8AM to 4AM,Takeaway | Dine-in,Halal food,Breakfast,Good for kids,Casual | Cosy,Groups,Cash only,"-0.9339153, 100.3992349",https://www.google.com/maps/place/Nasi+Goreng/data=!4m7!3m6!1s0x2fd4b9a943c98e79:0x112d7e415b12ca42!8m2!3d-0.9339153!4d100.3992349!16s%2Fg%2F11f5794q4b!19sChIJeY7JQ6m51C8RQsoSW0F-LRE?authuser=0&hl=en&rclk=1,,  Padang,,,,,,,,,,,
RUMAH MAKAN RENO,5.0,8 reviews,Restaurant,"Jl. Arif Rahman Hakim, Muaro, Kecamaten Sijunjung, Kabupaten Sijunjung, Sumatera Barat 27562 ",phone:tel:081267031703, 7AM to 3PM,Delivery | Takeaway | Dine-in,Coffee | Halal food,Breakfast | Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"-0.6664919, 100.9462596",https://www.google.com/maps/place/RUMAH+MAKAN+RENO/data=!4m7!3m6!1s0x2e2b222871153db3:0xf7c4d7ad1f6aa405!8m2!3d-0.6664919!4d100.9462596!16s%2Fg%2F11gdkzxwcp!19sChIJsz0VcSgiKy4RBaRqH63XxPc?authuser=0&hl=en&rclk=1,,  Sijunjung,,,,,,,,,,,
Safari Garden Cafe &Restaurant,4.4,"1,021 reviews",Steak house,"Jl. Nipah No.21, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat ",phone:tel:075136055, 10AM to 12AM,Outdoor seating | No-contact delivery | Delivery | Takeaway | Dine-in,Alcohol | Beer | Cocktails | Coffee | Halal food | Healthy options | Kids' menu,Breakfast | Brunch | Lunch | Dinner | Dessert,Bar on site | Good for kids | High chairs | Toilets,Casual | Cosy | Upmarket,Groups,Debit cards | NFC mobile payments,"-0.9624276, 100.3558474",https://www.google.com/maps/place/Safari+Garden+Cafe+%26Restaurant/data=!4m7!3m6!1s0x2fd4b956a2fef0ab:0xbec075a5a363a82!8m2!3d-0.9624276!4d100.3558474!16s%2Fg%2F11bvvzz3s8!19sChIJq_D-ola51C8Rgjo2WloH7As?authuser=0&hl=en&rclk=1,Wheelchair-accessible toilet | Wheelchair-accessible seating,  Padang,$$,,,,Live music,,,,,,
Warung Nasi Goreng,3.3,4 reviews,Nasi goreng restaurant,"8X5C+HC5, Jl. Imam Bonjol, Lalan, Kec. Lubuk Tarok, Kabupaten Sijunjung, Sumatera Barat 27562 ",,,Takeaway | Dine-in,Coffee | Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"-0.6911097, 100.9711095",https://www.google.com/maps/place/Warung+Nasi+Goreng/data=!4m7!3m6!1s0x2e2b227046184c31:0x65e75152b1d199d4!8m2!3d-0.6911097!4d100.9711095!16s%2Fg%2F11bzrpm52h!19sChIJMUwYRnAiKy4R1JnRsVJR52U?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance,  Sijunjung,,,,,,,,,,,
Skyline Restaurant Padang,4.6,193 reviews,Padang restaurant,"Hotel Ibis, Jl. Tamansiswa, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat ",phone:tel:07514488688, Open 24 hours,Outdoor seating | No-contact delivery | Delivery | Takeaway | Dine-in,Coffee | Halal food | Kids' menu,Brunch | Lunch | Dinner | Dessert,Good for kids | High chairs | Toilets,Casual | Cosy,Groups,Debit cards,"-0.9294567, 100.3629822",https://www.google.com/maps/place/Skyline+Restaurant+Padang/data=!4m7!3m6!1s0x2fd4b927be26546f:0x36d47cd966b12785!8m2!3d-0.9294567!4d100.3629822!16s%2Fg%2F11dxh_99tm!19sChIJb1Qmvie51C8RhSexZtl81DY?authuser=0&hl=en&rclk=1,Wheelchair-accessible toilet,  Padang,,https://www.accorhotels.com/,Accepts reservations,,,,,,,,
