title,review_point,review_total,sub_category,address,contact_number,open_hours,Service options,Offerings,Dining options,Amenities,Atmosphere,Crowd,Payments,coordinate,link,Accessibility,regency,price_level,site,Planning,short_description,Highlights,check_in,From the business,metadata,Popular for,check_out,amenities
Lowo49,5.0,3 reviews,Bakso restaurant,"Jl. S.M.Raja No.440, Aek Manis, Sibolga Sel., Kota Sibolga, Sumatera Utara 22512 ",, Open 24 hours,Takeaway | Dine-in,Coffee | Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"1.732711, 98.7924177",https://www.google.com/maps/place/Lowo49/data=!4m7!3m6!1s0x302ef37ff7567781:0xccb5d742bc0dca12!8m2!3d1.732711!4d98.7924177!16s%2Fg%2F11c1lffrs0!19sChIJgXdW93_zLjAREsoNvELXtcw?authuser=0&hl=en&rclk=1,Wheelchair-accessible entrance,  Sibolga,,,,,,,,,,,
YANARWATI BUULOLO,5.0,2 reviews,Diner,"Bawootalua, Lahusa, South Nias Regency, North Sumatra 22874 ",,,Takeaway | Dine-in,Halal food,,,Cosy,,Cash only,"0.7514748, 97.8787358",https://www.google.com/maps/place/YANARWATI+BUULOLO/data=!4m7!3m6!1s0x30289b598d560675:0x4712d468078db52f!8m2!3d0.7514748!4d97.8787358!16s%2Fg%2F11l3dcvz_m!19sChIJdQZWjVmbKDARL7WNB2jUEkc?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Hidangan Saudara Kita,,,South Sulawesi restaurant,"Jl. Padang Sidempuan No.313, Aek Manis, Sibolga Sel., Kota Sibolga, Sumatera Utara 22524 ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"1.7308766, 98.7940841",https://www.google.com/maps/place/Hidangan+Saudara+Kita/data=!4m7!3m6!1s0x302ef37f9bf388ff:0xbe91325ff4787e60!8m2!3d1.7308766!4d98.7940841!16s%2Fg%2F11ghq3j354!19sChIJ_4jzm3_zLjARYH549F8ykb4?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance,  Sibolga,,,,,,,,,,,
Rumah Makan Bpk,3.7,3 reviews,Diner,"QV82+25C, Lahusa, South Nias Regency, North Sumatra 22865 ",phone:tel:082386125359, 8AM to 9:47PM,Takeaway | Dine-in,Coffee,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.7650603, 97.8503951",https://www.google.com/maps/place/Rumah+Makan+Bpk/data=!4m7!3m6!1s0x30289dfa78e34f79:0x9c7f5063cff62e10!8m2!3d0.7650603!4d97.8503951!16s%2Fg%2F11h7cpq8j1!19sChIJeU_jePqdKDAREC72z2NQf5w?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Putu Simorangkir,4.3,8 reviews,Restaurant,"2X6Q+CMX, Jl. Lintas Sumatera, Hutatoruan I, Kec. Tarutung, Kabupaten Way Kanan, Lampung 22411 ",phone:tel:081260874842, 9AM to 9PM,Takeaway | Dine-in,,,,Cosy,,Cash only,"2.0111114, 98.9892361",https://www.google.com/maps/place/Putu+Simorangkir/data=!4m7!3m6!1s0x302e6ff2974bb235:0x33d641d1ccff129a!8m2!3d2.0111114!4d98.9892361!16s%2Fg%2F11h00kqfx3!19sChIJNbJLl_JvLjARmhL_zNFB1jM?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Way Kanan,,,,,,,,,,,
RM HAPPY Hiliabolata,5.0,2 reviews,Restaurant,"PVXM+7RG, Desa Hiliabolata, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara 22874 ",phone:tel:081377467765, 8AM to 9PM,Takeaway | Dine-in,Coffee | Halal food,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.7481893, 97.8845935",https://www.google.com/maps/place/RM.+HAPPY+Hiliabolata/data=!4m7!3m6!1s0x30289bdce4f1f9ad:0x2709c97b3119a073!8m2!3d0.7481893!4d97.8845935!16s%2Fg%2F11hzxsft5q!19sChIJrfnx5NybKDARc6AZMXvJCSc?authuser=0&hl=en&rclk=1,,  Nias Selatan,,,,,,,,,,,
PARKOPI,4.5,237 reviews,Restaurant,"Jl. Sm Raja No.193, Hutatoruan X, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",phone:tel:063320179, 11AM to 11PM,Outdoor seating | No-contact delivery | Delivery | Takeaway | Dine-in,Coffee | Halal food | Kids' menu | Late-night food,Lunch | Dinner | Dessert | Seating,Bar on site | Good for kids | High chairs | Toilets | Free Wi-Fi,Casual | Cosy,Family friendly | Groups,Cash only | Debit cards | NFC mobile payments | Credit cards,"2.0230578, 98.962257",https://www.google.com/maps/place/PARKOPI/data=!4m7!3m6!1s0x302e6e8c9630e067:0xf350174b9b87d29!8m2!3d2.0230578!4d98.962257!16s%2Fg%2F11g8vwhn1v!19sChIJZ-AwloxuLjARKX24uXQBNQ8?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Tapanuli Utara,$$,http://excel-coffee-parkopi.business.site/,Accepts reservations,,Live music,,,,,,
Waroeng Mas Jawa,3.0,1 review,Restaurant,"QV4H+956, Bawootalua, Lahusa, South Nias Regency, North Sumatra 22874 ",,,Takeaway | Dine-in,Coffee | Halal food,Dinner,Good for kids,Casual | Cosy,Groups,Cash only,"0.7559047, 97.8778946",https://www.google.com/maps/place/Waroeng+Mas+Jawa/data=!4m7!3m6!1s0x30289bc5dab71683:0xeaa322bed521079b!8m2!3d0.7559047!4d97.8778946!16s%2Fg%2F11j5jnvtyx!19sChIJgxa32sWbKDARmwch1b4io-o?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Sate Babi,,,Satay restaurant,"Hutatoruan X, Tarutung, North Tapanuli Regency, North Sumatra ",,,Takeaway | Dine-in,,,,,,Cash only,"2.0258109, 98.9755696",https://www.google.com/maps/place/Sate+Babi/data=!4m7!3m6!1s0x302e6e66be0664cd:0xf923376b995c9dec!8m2!3d2.0258109!4d98.9755696!16s%2Fg%2F11j1j6k80c!19sChIJzWQGvmZuLjAR7J1cmWs3I_k?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance, North Tapanuli ,,,,,,,,,,,
warung azra,5.0,1 review,Diner,"QV3H+2HX, Bawootalua, Lahusa, South Nias Regency, North Sumatra 22874 ",, 7AM to 9PM,Takeaway | Dine-in,Coffee,,Good for kids,Cosy,,Cash only,"0.7526077, 97.8789883",https://www.google.com/maps/place/warung+azra/data=!4m7!3m6!1s0x30289b7b61526f85:0xa1e74e68fda732fa!8m2!3d0.7526077!4d97.8789883!16s%2Fg%2F11k10wl053!19sChIJhW9SYXubKDAR-jKn_WhO56E?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Ram ndoly Sate,,,Satay restaurant,"Situmeang Hasundutan, Sipoholon, North Tapanuli Regency, North Sumatra ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"2.0712095, 98.9440556",https://www.google.com/maps/place/Ram+@ndoly+Sate/data=!4m7!3m6!1s0x302e6c67cdaee3bd:0xb086bda1fbedac66!8m2!3d2.0712095!4d98.9440556!16s%2Fg%2F11j8w0nx3q!19sChIJveOuzWdsLjARZqzt-6G9hrA?authuser=0&hl=en&rclk=1,, North Tapanuli ,,,,,,,,,,,
RM Ayu,,,Fast food restaurant,"QV3H+2M4, Bawootalua, Lahusa, South Nias Regency, North Sumatra 22874 ",,,Takeaway | Dine-in,Halal food,Lunch,Good for kids | Toilets,Casual,Groups,Cash only,"0.7525113, 97.8791901",https://www.google.com/maps/place/RM.+Ayu/data=!4m7!3m6!1s0x30289bf87c2091f3:0x27c164fb9875d760!8m2!3d0.7525113!4d97.8791901!16s%2Fg%2F11rff66mfl!19sChIJ85EgfPibKDARYNd1mPtkwSc?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Lapo Sordaina,5.0,22 reviews,Batak restaurant,"Pasar Tarutung, Belakang Kios Parbumbu Kembar, Jl. S M Simanjuntak, Parbubu I, Tarutung, North Tapanuli Regency, North Sumatra 22411 ",phone:tel:081370144348, Closed,Takeaway | Dine-in,Coffee | Kids' menu | Salad bar | Vegetarian options,Breakfast | Brunch | Lunch | Dinner | Catering | Dessert | Seating,Good for kids | Toilets,Casual | Cosy,Family friendly | Groups,Cash only,"2.0269107, 98.9639157",https://www.google.com/maps/place/Lapo+Sordaina/data=!4m7!3m6!1s0x302e6f58dab12f33:0x88761973dfe63931!8m2!3d2.0269107!4d98.9639157!16s%2Fg%2F11fswj8m2z!19sChIJMy-x2lhvLjARMTnm33MZdog?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park, North Tapanuli ,,http://fb.com/laposordaina,,,Rooftop seating,,Identifies as women-owned,,,,
BE COFFEE,,,Restaurant,"QV4H+CQ6, Bawootalua, Lahusa, South Nias Regency, North Sumatra 22874 ",,,Takeaway | Dine-in,Coffee | Halal food,,Good for kids,Casual | Cosy,Groups,Cash only,"0.756028, 97.879383",https://www.google.com/maps/place/BE+COFFEE/data=!4m7!3m6!1s0x30289b277325224b:0xa22141e4d19dd785!8m2!3d0.756028!4d97.879383!16s%2Fg%2F11jg8qvlms!19sChIJSyIlcyebKDARhded0eRBIaI?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Rumah Makan Minang BOMA,4.1,257 reviews,Padang restaurant,"JL. Dr. Gerhard L Tobing No.7, Hutatoruan X, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",phone:tel:081260002880, 8AM to 10:30PM,Outdoor seating | Delivery | Takeaway | Dine-in,Halal food | Kids' menu,Lunch | Dinner | Seating,Good for kids | Toilets | Free Wi-Fi,Cosy,Groups,Cash only,"2.0219763, 98.9629422",https://www.google.com/maps/place/Rumah+Makan+Minang+BOMA/data=!4m7!3m6!1s0x302e6e8caae49c9f:0x415d370f0f0593e!8m2!3d2.0219763!4d98.9629422!16s%2Fg%2F11c0qh57_j!19sChIJn5zkqoxuLjARPlnw8HDTFQQ?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Tapanuli Utara,$$,,,,,,,,,,
UD Angel,,,Fast food restaurant,"QV3H+9XW, Bawootalua, Lahusa, South Nias Regency, North Sumatra 22874 ",phone:tel:081264565921,,Takeaway | Dine-in,Halal food,,,,,Cash only,"0.7534899, 97.8799579",https://www.google.com/maps/place/UD.+Angel/data=!4m7!3m6!1s0x30289bceb40e22a1:0x1cd05a644af4ca49!8m2!3d0.7540394!4d97.8796548!16s%2Fg%2F11nmt074nj!19sChIJoSIOtM6bKDARScr0SmRa0Bw?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
TIA Cafe  Restaurant,4.0,158 reviews,Restaurant,"6XXW+3PP, Parik Sabungan, Siborongborong, North Tapanuli Regency, North Sumatra 22312 ",phone:tel:082267100112, 10AM to 9PM,Takeaway | Dine-in,Coffee | Halal food | Kids' menu | Vegan options | Vegetarian options,Breakfast | Lunch | Dinner | Catering | Dessert,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"2.2477113, 98.9968255",https://www.google.com/maps/place/TIA+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x302e103bd173571d:0x27a82c3e0826a71b!8m2!3d2.2477113!4d98.9968255!16s%2Fg%2F11c1rgkb2n!19sChIJHVdz0TsQLjARG6cmCD4sqCc?authuser=0&hl=en&rclk=1,Wheelchair-accessible seating, North Tapanuli ,$$,,Accepts reservations,,,,,,,,
Bufet Aceh Muslim Resto,,,Restaurant,"Unnamed Road, 22874, Bawootalua, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara 22874 ",, 10AM to 9PM,Takeaway | Dine-in,Coffee | Halal food,Lunch | Dinner,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.755614, 97.8777786","https://www.google.com/maps/place/Bufet+Aceh,+Muslim+Resto/data=!4m7!3m6!1s0x30289b5a00871443:0x10ea39f876a4cb2f!8m2!3d0.755614!4d97.8777786!16s%2Fg%2F11gczst5z8!19sChIJQxSHAFqbKDARL8ukdvg56hA?authuser=0&hl=en&rclk=1",,  Nias Selatan,,,,,,,,,,,
Rumah Makan Bundo Tarutung,4.3,56 reviews,Padang restaurant,"Jalan D.I.Panjaitan, Kelurahan No.97, Hutatoruan X, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",phone:tel:089607820517, 5AM to 6PM,Takeaway | Dine-in,Coffee | Halal food,Breakfast | Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"2.0218211, 98.965738",https://www.google.com/maps/place/Rumah+Makan+Bundo+Tarutung/data=!4m7!3m6!1s0x302e6ef4d3a62859:0x4b524a795d3daa20!8m2!3d2.0218211!4d98.965738!16s%2Fg%2F11fx8ckdv1!19sChIJWSim0_RuLjARIKo9XXlKUks?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Tapanuli Utara,,https://rumah-makan-bundo-tarutung.business.site/,,,,,,,,,
Genasi,4.3,121 reviews,Restaurant,"JVXV+MFG, Hilinamoniha, Toma, South Nias Regency, North Sumatra 22865 ",, 8AM to 8PM,Outdoor seating | Takeaway | Dine-in | Delivery,Coffee | Halal food | Kids' menu,Breakfast | Lunch | Seating,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.6491994, 97.8937083",https://www.google.com/maps/place/Genasi/data=!4m7!3m6!1s0x302886c1d76f77dd:0x6ce44af4c74b4845!8m2!3d0.6491994!4d97.8937083!16s%2Fg%2F11c1vmvgvk!19sChIJ3Xdv18GGKDARRUhLx_RK5Gw?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating, South Nias ,,,,,,,,,,,
Sate Padang Ramndoly,3.0,1 review,Satay restaurant,"Jl. Raja Johannes Hutabarat No.93, Hutatoruan X, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",,,Takeaway | Dine-in,Halal food,,Good for kids,Casual | Cosy,,Cash only,"2.0219389, 98.9774485",https://www.google.com/maps/place/Sate+Padang+Ram@ndoly/data=!4m7!3m6!1s0x302e6e6787525a2d:0xade31afe05de2d79!8m2!3d2.0219389!4d98.9774485!16s%2Fg%2F11gf4p5492!19sChIJLVpSh2duLjAReS3eBf4a460?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Tapanuli Utara,,,,,,,,,,,
Rumah makan salman,,,Bakso restaurant,"Rumah makan salman, Pasar helezalulu. Depan samks bnkp daro daro, Kec. Lahusa, Sumatera Utara 22874 ",phone:tel:082363449066,,No-contact delivery | Delivery | Takeaway | Dine-in,Halal food,,Good for kids | Toilets,Cosy,Groups,Cash only,"0.7543349, 97.877718",https://www.google.com/maps/place/Rumah+makan+salman/data=!4m7!3m6!1s0x30289b29a66dee51:0x6cfe4f75f78caa79!8m2!3d0.7543349!4d97.877718!16s%2Fg%2F11s7z7q73t!19sChIJUe5tpimbKDAReaqM93VP_mw?authuser=0&hl=en&rclk=1,,,,,,,,,,,,,
Bakso koya podomoro,4.3,9 reviews,Bakso restaurant,"2X8H+RM6, Jl. Raja Johannes Hutabarat, Hutatoruan IX, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",phone:tel:081260300616, 9AM to 10PM,Takeaway | Dine-in,Halal food,,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"2.017044, 98.9791381",https://www.google.com/maps/place/Bakso+koya+podomoro/data=!4m7!3m6!1s0x302e6f9919b2a37d:0xe50f9d1b3b8da808!8m2!3d2.017044!4d98.9791381!16s%2Fg%2F11h3bsfrb5!19sChIJfaOyGZlvLjARCKiNOxudD-U?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Tapanuli Utara,,,,,,,,,,,
Be coffee,,,Restaurant,"PVXM+8RX, Jl. Hiliabolata I, Bawootalua, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara 22874 ",,,Takeaway | Dine-in,Coffee | Halal food,,Toilets,Casual | Cosy,Groups,Cash only,"0.7483668, 97.884623",https://www.google.com/maps/place/Be+coffee/data=!4m7!3m6!1s0x30289b7e2f78d671:0xa46923e08a818f7!8m2!3d0.7483668!4d97.884623!16s%2Fg%2F11j639jwgx!19sChIJcdZ4L36bKDAR9xioCD6SRgo?authuser=0&hl=en&rclk=1,Wheelchair-accessible seating,  Nias Selatan,,,,,,,,,,,
Rumah Makan Tambarlihe,4.5,11 reviews,Batak restaurant,"2XF6+JRQ, Jl. Sm Raja, Hutatoruan VI, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",phone:tel:081260038898, 8:30AM to 9PM,Takeaway | Dine-in,,Lunch,Good for kids | Toilets,Cosy,Groups,Cash only,"2.024099, 98.9621045",https://www.google.com/maps/place/Rumah+Makan+Tambarlihe/data=!4m7!3m6!1s0x302e6e8c8bdeb64b:0x719571aad8d84fec!8m2!3d2.024099!4d98.9621045!16s%2Fg%2F11c45ss_ck!19sChIJS7bei4xuLjAR7E_Y2KpxlXE?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Tapanuli Utara,,,,,,,,,,,
RM Imel,4.5,4 reviews,Padang restaurant,"QV4H+52P, Bawootalua, Lahusa, South Nias Regency, North Sumatra 22874 ",, 8AM to 6PM,Takeaway | Dine-in,Coffee,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.7554528, 97.8775842",https://www.google.com/maps/place/RM.+Imel/data=!4m7!3m6!1s0x30289b57552bcd3b:0x97dcabda3faa4065!8m2!3d0.7554528!4d97.8775842!16s%2Fg%2F11c1ws2sz3!19sChIJO80rVVebKDARZUCqP9qr3Jc?authuser=0&hl=en&rclk=1,Wheelchair-accessible entrance | Wheelchair-accessible seating, South Nias ,,,,,,,,,,,
Harmonis Chinese Food,3.9,216 reviews,Chinese restaurant,"Jl. Sm Raja, Hutatoruan VI, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",phone:tel:081362099899, 8AM to 9PM,Takeaway | Dine-in,Coffee,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"2.0233372, 98.962236",https://www.google.com/maps/place/Harmonis+Chinese+Food/data=!4m7!3m6!1s0x302e6e8c96a74733:0x6e81de3ced5e772!8m2!3d2.0233372!4d98.962236!16s%2Fg%2F11ckkxgvlt!19sChIJM0enloxuLjARcufVzuMd6AY?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Tapanuli Utara,,,,,,,,,,,
RM Bpk Nikolas bre Karona Lahusa,1.0,1 review,Restaurant,"Tetezou, Lahusa, South Nias Regency, North Sumatra 22874 ",phone:tel:082386125359, 8AM to 10PM,Takeaway | Dine-in,,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.7562996, 97.8806365",https://www.google.com/maps/place/RM.+Bpk+Nikolas+bre+Karona+Lahusa/data=!4m7!3m6!1s0x30289b6db3624cc3:0x5f3c980b7c873fe0!8m2!3d0.7562996!4d97.8806365!16s%2Fg%2F11t6_r6k_j!19sChIJw0xis22bKDAR4D-HfAuYPF8?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Hotel  Restaurant Bali,3.8,231 reviews,,"Jl. Balige No.1, Hutatoruan VI, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",phone:tel:063321285,,,,,,,,,"2.0276525, 98.9623663",https://www.google.com/maps/place/Hotel+%26+Restaurant+Bali/data=!4m10!3m9!1s0x302e6e8ea4dec807:0x2414e77436bd090c!5m2!4m1!1i2!8m2!3d2.0276525!4d98.9623663!16s%2Fg%2F12q4t_qw5!19sChIJB8jepI5uLjARDAm9NnTnFCQ?authuser=0&hl=en&rclk=1,,  Tapanuli Utara,,,,,,,,,,, Wi-Fi available  |  Pool unavailable  |  Air-conditioned unavailable  |  Laundry service available  |  Kid-friendly available 
Rumah Makan Yoseph,5.0,1 review,Diner,"QV2J+6RF, Bawootalua, Lahusa, South Nias Regency, North Sumatra 22874 ",phone:tel:081370775593, 10AM to 8PM,Takeaway | Dine-in,Coffee,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.7505715, 97.8820529",https://www.google.com/maps/place/Rumah+Makan+Yoseph/data=!4m7!3m6!1s0x30289bca85b87b79:0x1a4d8f0c68a95fcd!8m2!3d0.7505715!4d97.8820529!16s%2Fg%2F11fmfyvry7!19sChIJeXu4hcqbKDARzV-paAyPTRo?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Warung Kopi,,,Tegal restaurant,"5X2Q+699, Bahal Batu III, Siborongborong, North Tapanuli Regency, North Sumatra 22474 ",,,Takeaway | Dine-in,Coffee | Halal food,,Toilets,Casual | Cosy,Groups,Cash only,"2.1505253, 98.9884985",https://www.google.com/maps/place/Warung+Kopi/data=!4m7!3m6!1s0x302e13cfde2520c7:0x58929a3194d53c0b!8m2!3d2.1505253!4d98.9884985!16s%2Fg%2F11t75_ynyh!19sChIJxyAl3s8TLjARCzzVlDGaklg?authuser=0&hl=en&rclk=1,, North Tapanuli ,,,,,,,,,,,
Kantin Dimas,,,Restaurant,"RV5H+34V, Silima Banua, Lahusa, South Nias Regency, North Sumatra 22852 ",,,Takeaway | Dine-in,Coffee | Halal food,,,Cosy,Groups,Cash only,"0.8077332, 97.8777934",https://www.google.com/maps/place/Kantin+Dimas/data=!4m7!3m6!1s0x30289bf353bbe0af:0xad4c20ca192ce42e!8m2!3d0.8077332!4d97.8777934!16s%2Fg%2F11jvmpwlh0!19sChIJr-C7U_ObKDARLuQsGcogTK0?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Rm Khas Batak Samrel,,,Batak restaurant,"Hutatoruan VI, Tarutung, North Tapanuli Regency, North Sumatra ",,,Takeaway | Dine-in,,Lunch,Toilets,Cosy,Groups,Cash only,"2.0265605, 98.9627528",https://www.google.com/maps/place/Rm+Khas+Batak+%22Samrel%22/data=!4m7!3m6!1s0x302e6e8c03c01585:0x5ee8a33e8caac9c0!8m2!3d2.0265605!4d98.9627528!16s%2Fg%2F11fswm49y2!19sChIJhRXAA4xuLjARwMmqjD6j6F4?authuser=0&hl=en&rclk=1,, North Tapanuli ,,,,,,,,,,,
Rumah Makan IMMANUEL BARU Masakan Nasional,,,Restaurant,"JR4Q+3RR, Jl. Pelabuhan Baru, Bawodobara, Kec. Tlk. Dalam, Kabupaten Nias Selatan, Sumatera Utara 22865 ",,,Takeaway | Dine-in,Coffee | Halal food,Lunch,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.6052335, 97.8395151",https://www.google.com/maps/place/Rumah+Makan+%22IMMANUEL+BARU%22+(Masakan+Nasional)/data=!4m7!3m6!1s0x30288106d61dfedb:0x5fa71fdd38f26fb5!8m2!3d0.6052335!4d97.8395151!16s%2Fg%2F11f7mzc46c!19sChIJ2_4d1gaBKDARtW_yON0fp18?authuser=0&hl=en&rclk=1,Wheelchair-accessible seating,  Nias Selatan,,,,,,,,,,,
BPK CECILYA BRE ITINGNA,4.2,30 reviews,Batak restaurant,"Jl. Tarutung, Pagar Batu, Kec. Sipoholon, Kabupaten Tapanuli Utara, Sumatera Utara 22452 ",phone:tel:081370060220, 8AM to 9PM,Takeaway | Dine-in,Coffee | Kids' menu,,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"2.0963667, 98.9571815",https://www.google.com/maps/place/BPK+CECILYA+BRE+ITINGNA/data=!4m7!3m6!1s0x302e6ce811ff5595:0xbc36e3d8ade50075!8m2!3d2.0963667!4d98.9571815!16s%2Fg%2F11hbgbfcbg!19sChIJlVX_EehsLjARdQDlrdjjNrw?authuser=0&hl=en&rclk=1,,  Tapanuli Utara,,,,,,,Identifies as women-owned,,,,
Restoran AUDY,4.5,11 reviews,Restaurant,"HR95+Q56, Hiligeho, Teluk Dalam, South Nias Regency, North Sumatra 22865 ",phone:tel:082187805622, 10AM to 10PM,Takeaway | Dine-in,Coffee | Halal food,Lunch | Dinner,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.5694023, 97.8078955",https://www.google.com/maps/place/Restoran+AUDY/data=!4m7!3m6!1s0x30287f583fcafe7f:0xb6fc1006477f0530!8m2!3d0.5694023!4d97.8078955!16s%2Fg%2F11jplw6z7q!19sChIJf_7KP1h_KDARMAV_RwYQ_LY?authuser=0&hl=en&rclk=1,, South Nias ,,,,,,,,,,,
Pecel Lele Ayam Goreng,3.0,2 reviews,Restaurant,"Pasar Siborong-Borong, Siborongborong, North Tapanuli Regency, North Sumatra ",,,Takeaway | Dine-in,Halal food,Dinner,Good for kids,Casual | Cosy,Groups,Cash only,"2.2146592, 98.9757037",https://www.google.com/maps/place/Pecel+Lele+Ayam+Goreng/data=!4m7!3m6!1s0x302e1198eac8f071:0x8b526c04421df85c!8m2!3d2.2146592!4d98.9757037!16s%2Fg%2F11fsr18643!19sChIJcfDI6pgRLjARXPgdQgRsUos?authuser=0&hl=en&rclk=1,, North Tapanuli ,,,,,,,,,,,
Cafe  Resto Walo Green Hall,5.0,12 reviews,Restaurant,"Bawodobara, Teluk Dalam, South Nias Regency, North Sumatra ",phone:tel:081275766177,,Outdoor seating | Delivery | Takeaway | Dine-in,Coffee | Halal food,Lunch | Dinner | Dessert | Seating,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.6039006, 97.8395199",https://www.google.com/maps/place/Cafe+%26+Resto+Walo+Green+Hall/data=!4m7!3m6!1s0x30288127b8afe533:0x8eb2333dc4e77685!8m2!3d0.6039006!4d97.8395199!16s%2Fg%2F11rdbtbx4c!19sChIJM-WvuCeBKDARhXbnxD0zso4?authuser=0&hl=en&rclk=1,, South Nias ,,,Accepts reservations,,,,,,,,
RM Islam Gumarang,3.9,256 reviews,Halal restaurant,"Jalan Raja Johannes Hutabarat, Kelurahan No.69A, Partali Toruan, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22411 ",phone:tel:082273960783, Open 24 hours,Takeaway | Dine-in,Coffee | Halal food | Kids' menu | Late-night food,Lunch | Dinner,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"2.0250775, 98.975981",https://www.google.com/maps/place/RM+Islam+Gumarang/data=!4m7!3m6!1s0x302e6e66e6172f25:0xf8ed17540056d2da!8m2!3d2.0250775!4d98.975981!16s%2Fg%2F11crzvbghz!19sChIJJS8X5mZuLjAR2tJWAFQX7fg?authuser=0&hl=en&rclk=1,Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating,  Tapanuli Utara,$$,https://rm-islam-gumarang.business.site/,Accepts reservations,,,,,,,,
Dermaga Sea Food,4.3,96 reviews,Seafood restaurant,"HR6C+83V, Hilitobara, Teluk Dalam, South Nias Regency, North Sumatra 22865 ",,,Takeaway | Dine-in,Coffee | Halal food | Kids' menu,Lunch | Dinner,Good for kids | Toilets,Casual | Cosy,Groups,Cash only,"0.5608629, 97.8201738",https://www.google.com/maps/place/Dermaga+Sea+Food/data=!4m7!3m6!1s0x30287f5e309c50d9:0x7416f51b531f10e5!8m2!3d0.5608629!4d97.8201738!16s%2Fg%2F11h31x2cmw!19sChIJ2VCcMF5_KDAR5RAfUxv1FnQ?authuser=0&hl=en&rclk=1,, South Nias ,,http://www.dermagaseafood.com/,Accepts reservations,,,,,,,,
